0.541422,0.598576,0.632197,0.588490,0.630516,0.612024,0.479225,0.620430,0.586809,0.586809,0.662455,0.563275,0.521250,0.650688,0.546465,0.569999,0.696075,0.539741,0.573361,0.605300,0.649007,0.707842,0.501078,0.596895,0.554870,0.618749,0.549827,0.564956,0.685989,0.511164,0.613705,0.581766,0.623792,0.549827,0.553189,0.586809,0.630516,0.531336,0.615386,0.655731,0.533017,nan,nan,nan,nan,nan,nan,nan
0.637240,0.586809,0.596895,0.522931,0.652369,0.494354,0.640602,0.706161,0.533017,0.608662,0.706161,0.524612,0.475863,0.605300,0.670860,0.519569,0.549827,0.638921,0.615386,0.603619,0.593533,0.524612,0.576723,0.578404,0.659093,0.564956,0.659093,0.600257,0.623792,0.544784,0.590171,0.559913,0.598576,0.527974,0.630516,0.596895,0.575042,0.527974,0.664136,0.553189,0.590171,nan,nan,nan,nan,nan,nan,nan
0.499397,0.522931,0.628835,0.571680,0.593533,0.652369,0.612024,0.583447,0.603619,0.643964,0.511164,0.596895,0.618749,0.585128,0.659093,0.749867,0.438881,0.517888,0.674222,0.519569,0.685989,0.529655,0.670860,0.506121,0.739781,0.467458,0.642283,0.526293,0.564956,0.643964,0.538060,0.517888,0.643964,0.586809,0.566637,0.576723,0.588490,0.606981,0.482587,0.647326,0.627154,nan,nan,nan,nan,nan,nan,nan
0.640602,0.507802,0.659093,0.539741,0.598576,0.654050,0.684308,0.588490,0.559913,0.490992,0.674222,0.553189,0.522931,0.559913,0.595214,0.553189,0.632197,0.716247,0.534698,0.573361,0.583447,0.551508,0.569999,0.615386,0.650688,0.601938,0.670860,0.581766,0.480906,0.588490,0.546465,0.606981,0.548146,0.601938,0.655731,0.507802,0.642283,0.517888,0.694394,0.526293,0.610343,nan,nan,nan,nan,nan,nan,nan
0.583397,0.578317,0.610492,0.568156,0.580012,0.591864,0.624041,0.561382,0.595253,0.564769,0.639282,0.583397,0.559689,0.586784,0.602025,0.583399,0.581702,0.602025,0.585092,0.590171,0.559689,0.615574,0.591864,0.591866,0.580010,0.612187,0.581705,0.549525,0.593559,0.610494,0.615574,0.583397,0.603720,0.593559,0.580010,0.564769,0.605413,0.605413,0.578317,0.564769,0.620654,nan,nan,nan,nan,nan,nan,nan
0.585092,0.569848,0.618961,0.585090,0.600333,0.588479,0.542753,0.676539,0.563076,0.566463,0.591864,0.541061,0.634203,0.598638,0.569848,0.571543,0.588479,0.564769,0.639282,0.634203,0.566463,0.552915,0.613879,0.564769,0.605413,0.591866,0.618961,0.573236,0.590171,0.581705,0.612187,0.561382,0.576623,0.605413,0.600333,0.607107,0.571543,0.608800,0.576623,0.588479,0.571543,nan,nan,nan,nan,nan,nan,nan
0.595251,0.551220,0.652831,0.547835,0.569848,0.613882,0.596946,0.557994,0.586784,0.605413,0.583397,0.581705,0.586784,0.578317,0.610492,0.576625,0.612187,0.566461,0.603720,0.573236,0.590171,0.569851,0.551220,0.596946,0.629123,0.549527,0.593556,0.596946,0.607107,0.574930,0.580010,0.662992,0.568156,0.603720,0.583397,0.596946,0.588477,0.585092,0.578315,0.578317,0.561382,nan,nan,nan,nan,nan,nan,nan
0.574930,0.637590,0.551220,0.581705,0.603720,0.620654,0.578317,0.569848,0.635897,0.535979,0.596946,0.596946,0.603718,0.563076,0.602025,0.618961,0.556302,0.591864,0.608800,0.554609,0.640977,0.559687,0.583397,0.593559,0.563076,0.657911,0.564771,0.588477,0.580010,0.598640,0.568156,0.583397,0.593559,0.583397,0.593559,0.593559,0.593559,0.590171,0.586784,0.576623,0.613879,nan,nan,nan,nan,nan,nan,nan
0.610492,0.564769,0.622348,0.546140,0.602025,0.615574,0.578317,0.561382,0.573238,0.595251,0.588479,0.603718,0.612187,0.600333,0.569848,0.586786,0.595251,0.607107,0.600331,0.581705,0.612187,0.564769,0.612187,0.571543,0.590171,0.593559,0.591864,0.608800,0.588479,0.574930,0.574930,0.602025,0.580010,0.590171,0.585092,0.596946,0.564769,0.595251,0.564769,0.563076,0.627428,nan,nan,nan,nan,nan,nan,nan
nan,0.588479,0.571541,0.554609,0.634203,0.613879,0.583397,0.573238,0.610492,0.569851,0.610492,0.605413,0.557996,0.585090,0.580012,0.590171,0.573236,0.583397,0.629123,0.596946,0.566461,0.596946,0.625736,0.593559,0.598638,0.583397,0.571543,0.605413,0.581705,0.581702,0.617269,0.581705,0.593556,0.595253,0.581705,0.612187,0.596944,0.602028,0.578315,0.610494,0.552915,nan,nan,nan,nan,nan,nan,nan
